21983334.000000; 1.45; -0.05; 170.23
21991667.000000; 1.45; -0.05; 169.65
22008334.000000; 1.45; -0.05; 168.48
22016667.000000; 1.45; -0.05; 167.91
22025000.000000; 1.45; -0.05; 167.32
22033334.000000; 1.45; -0.05; 166.74
22041667.000000; 1.45; -0.05; 166.15
22050000.000000; 1.45; -0.05; 165.57
22066667.000000; 1.45; -0.05; 164.40
22075000.000000; 1.45; -0.05; 163.82
22083334.000000; 1.45; -0.05; 163.24
22091667.000000; 1.45; -0.06; 162.64
22100000.000000; 1.45; -0.06; 162.07
22116667.000000; 1.45; -0.06; 160.88
22125000.000000; 1.45; -0.06; 160.27
22133334.000000; 1.45; -0.06; 159.68
22141667.000000; 1.45; -0.06; 159.09
22150000.000000; 1.45; -0.06; 158.45
22166667.000000; 1.45; -0.06; 157.22
22175000.000000; 1.45; -0.06; 156.59
22183334.000000; 1.45; -0.06; 155.96
22191667.000000; 1.45; -0.06; 155.32
22200000.000000; 1.45; -0.06; 154.68
22216667.000000; 1.45; -0.06; 153.36
22225000.000000; 1.45; -0.07; 152.72
22233334.000000; 1.45; -0.07; 152.06
22241667.000000; 1.44; -0.07; 151.40
22250000.000000; 1.44; -0.07; 150.74
22266667.000000; 1.44; -0.07; 149.41
22275000.000000; 1.44; -0.07; 148.73
22283334.000000; 1.44; -0.07; 148.03
22291667.000000; 1.44; -0.07; 147.37
22300000.000000; 1.44; -0.07; 146.69
22316667.000000; 1.44; -0.07; 145.33
22325000.000000; 1.44; -0.07; 144.64
22333334.000000; 1.44; -0.07; 143.96
22341667.000000; 1.44; -0.07; 143.28
22350000.000000; 1.44; -0.08; 142.59
22366667.000000; 1.44; -0.08; 141.20
22375000.000000; 1.44; -0.08; 140.51
22383334.000000; 1.44; -0.08; 139.84
22391667.000000; 1.44; -0.08; 139.15
22400000.000000; 1.44; -0.08; 138.43
22416667.000000; 1.44; -0.08; 137.05
22425000.000000; 1.44; -0.08; 136.34
22433334.000000; 1.44; -0.08; 135.64
22441667.000000; 1.44; -0.08; 134.94
22450000.000000; 1.44; -0.08; 134.24
22466667.000000; 1.44; -0.08; 132.83
22475000.000000; 1.44; -0.08; 132.11
22483334.000000; 1.44; -0.09; 131.38
22491667.000000; 1.44; -0.09; 130.69
22500000.000000; 1.43; -0.09; 129.97
22516667.000000; 1.43; -0.09; 128.57
22525000.000000; 1.43; -0.09; 127.86
22533334.000000; 1.43; -0.09; 127.15
22541667.000000; 1.43; -0.09; 126.44
22550000.000000; 1.43; -0.09; 125.73
22566667.000000; 1.43; -0.09; 124.32
22575000.000000; 1.43; -0.09; 123.62
22583334.000000; 1.43; -0.09; 122.91
22591667.000000; 1.43; -0.09; 122.19
22600000.000000; 1.43; -0.09; 121.50
22616667.000000; 1.43; -0.09; 120.10
22625000.000000; 1.43; -0.09; 119.39
22633334.000000; 1.43; -0.10; 118.69
22641667.000000; 1.43; -0.10; 117.99
22650000.000000; 1.43; -0.10; 117.28
22666667.000000; 1.42; -0.10; 115.87
22675000.000000; 1.42; -0.10; 115.15
22683334.000000; 1.42; -0.10; 114.47
22691667.000000; 1.42; -0.10; 113.78
22700000.000000; 1.42; -0.10; 113.09
22716667.000000; 1.42; -0.10; 111.70
22725000.000000; 1.42; -0.10; 111.00
22733334.000000; 1.42; -0.10; 110.35
22741667.000000; 1.42; -0.10; 109.66
22750000.000000; 1.42; -0.10; 108.97
22766667.000000; 1.42; -0.10; 107.58
22775000.000000; 1.42; -0.10; 106.89
22783334.000000; 1.42; -0.10; 106.21
22791667.000000; 1.42; -0.10; 105.54
22800000.000000; 1.41; -0.10; 104.83
22816667.000000; 1.41; -0.10; 103.45
22825000.000000; 1.41; -0.10; 102.77
22833334.000000; 1.41; -0.10; 102.09
22841667.000000; 1.41; -0.10; 101.44
22850000.000000; 1.41; -0.10; 100.70
22866667.000000; 1.41; -0.11; 99.35
22875000.000000; 1.41; -0.11; 98.69
22883334.000000; 1.41; -0.11; 98.00
22891667.000000; 1.41; -0.11; 97.35
