170737187.041996;  142.0000000000;-99.2546157837;
171058796.214993;  88.4236640930;-64.4578399658;
171376683.664993;  44.4436569214;0.5591135025;
171717972.547993;  23.1958999634;32.2069091797;
172033153.069996;  14.1335716248;40.5606956482;
172352862.816994;  7.7289237976;42.5752525330;
172673674.751995;  4.7325172424;39.7417030334;
172993632.030991;  2.7365112305;35.6271705627;
173312716.502995;  1.1439857483;32.0641517639;
173632844.451996;  0.8298263550;26.4494628906;
173952726.226997;  1.0118522644;22.8541088104;
174289714.340992;  -0.2483711243;19.7370414734;
174608836.503998;  -0.4347381592;16.9241085052;
174930029.700996;  -0.1466255188;14.7404956818;
175249267.731995;  0.6598091125;10.8367204666;
175570793.227997;  -0.0332527161;9.7439508438;
175888646.843994;  -0.1322212219;8.3374843597;
176208829.573994;  -0.2344818115;6.9310178757;
176528755.065998;  -0.3401908875;5.5245518684;
176866445.517994;  1.0938606262;3.6460096836;
177185599.794994;  -0.4495353699;4.1180853844;
177506856.632992;  -0.0090065002;3.3409392834;
177824664.085995;  -0.0090065002;3.3409392834;
178145157.084995;  -0.5626983643;2.7116189003;
178465859.271992;  0.8844947815;0.8386651278;
178785386.337994;  -0.1155052185;1.9344730377;
179104948.742996;  -0.1155052185;1.9344730377;
179442985.130997;  -0.1155052185;1.9344730377;
179760736.561996;  -0.2258300781;0.5280066729;
180080707.873997;  -0.2258300781;0.5280066729;
180400621.087994;  -0.2258300781;0.5280066729;
