120217410.108997; 0.85; 0.52; -0.35
120231667.799999; 0.85; 0.52; -0.35
120249753.443001; 0.85; 0.52; -0.35
120265287.714993; 0.85; 0.52; -0.35
120279774.816998; 0.85; 0.52; -0.35
120295700.413994; 0.85; 0.52; -0.35
120311754.085995; 0.85; 0.52; -0.35
120327743.871994; 0.85; 0.52; -0.35
120343738.006992; 0.85; 0.52; -0.35
120359701.706997; 0.85; 0.52; -0.35
120377456.347000; 0.85; 0.52; -0.35
120392016.514996; 0.85; 0.52; -0.35
120407686.156998; 0.85; 0.52; -0.35
120423794.410999; 0.85; 0.52; -0.35
120439732.840996; 0.85; 0.52; -0.35
120456426.915997; 0.85; 0.52; -0.35
120472918.882996; 0.85; 0.52; -0.35
120490419.925995; 0.85; 0.52; -0.35
120503747.839996; 0.85; 0.52; -0.35
120520088.031994; 0.85; 0.52; -0.35
120536548.924995; 0.85; 0.52; -0.35
120554044.589996; 0.85; 0.52; -0.35
120569368.414993; 0.85; 0.52; -0.35
120584769.367001; 0.85; 0.52; -0.35
120599656.630001; 0.85; 0.52; -0.35
120615640.453999; 0.85; 0.52; -0.35
120633643.219994; 0.85; 0.52; -0.35
120647686.629997; 0.85; 0.52; -0.35
120664678.711994; 0.85; 0.52; -0.35
120681370.245998; 0.85; 0.52; -0.35
120696203.551994; 0.85; 0.52; -0.35
120711933.671001; 0.85; 0.52; -0.35
120728239.223999; 0.85; 0.52; -0.35
120743661.550999; 0.85; 0.52; -0.35
120759777.482998; 0.85; 0.52; -0.35
120775714.158997; 0.85; 0.52; -0.35
120791784.506996; 0.85; 0.52; -0.35
120808741.842999; 0.85; 0.52; -0.35
120824730.493999; 0.85; 0.52; -0.35
120840400.977997; 0.85; 0.52; -0.35
120856292.376999; 0.85; 0.52; -0.35
120871739.075996; 0.85; 0.52; -0.35
120888833.764000; 0.85; 0.52; -0.35
120905101.703995; 0.85; 0.52; -0.35
120920811.739998; 0.85; 0.52; -0.35
120936824.794994; 0.85; 0.52; -0.35
120953511.774998; 0.85; 0.52; -0.35
120969471.711998; 0.85; 0.52; -0.35
120985463.563999; 0.85; 0.52; -0.35
120999663.925999; 0.85; 0.52; -0.35
121015770.432995; 0.85; 0.52; -0.35
121032939.013996; 0.85; 0.52; -0.35
121053513.961994; 0.85; 0.52; -0.35
121063735.481998; 0.85; 0.52; -0.35
121079740.836998; 0.84; 0.52; -0.35
121095740.405994; 0.83; 0.52; -0.35
121111864.368000; 0.82; 0.52; -0.35
121129091.388000; 0.82; 0.52; -0.35
121145790.439999; 0.81; 0.52; -0.35
121159696.393993; 0.81; 0.52; -0.35
121175795.249996; 0.80; 0.52; -0.35
121191658.023998; 0.79; 0.52; -0.35
121207942.169994; 0.78; 0.52; -0.35
121223925.745995; 0.78; 0.52; -0.35
121240456.977997; 0.77; 0.52; -0.35
121256447.952000; 0.76; 0.52; -0.35
121272327.459999; 0.76; 0.52; -0.35
121287653.899998; 0.75; 0.52; -0.35
121303668.650993; 0.74; 0.52; -0.35
121320926.230995; 0.74; 0.52; -0.35
121335669.357998; 0.73; 0.53; -0.35
121352144.423996; 0.72; 0.53; -0.35
121368123.594997; 0.72; 0.53; -0.35
121390523.559994; 0.71; 0.53; -0.35
121401204.330997; 0.70; 0.53; -0.35
121416903.179001; 0.70; 0.53; -0.35
121431676.459999; 0.69; 0.53; -0.35
121447695.718998; 0.69; 0.53; -0.35
121463800.047997; 0.68; 0.53; -0.35
121479804.608997; 0.68; 0.53; -0.35
121496499.625992; 0.67; 0.53; -0.35
121512630.582001; 0.66; 0.53; -0.35
121529372.625996; 0.66; 0.53; -0.35
121543715.792999; 0.65; 0.53; -0.35
121559726.161999; 0.65; 0.53; -0.35
121576010.730995; 0.64; 0.53; -0.35
121591775.059998; 0.64; 0.53; -0.35
121607928.255993; 0.63; 0.53; -0.35
121624937.542000; 0.62; 0.53; -0.35
121639727.333000; 0.62; 0.53; -0.35
121656053.277000; 0.61; 0.53; -0.35
121673046.288998; 0.61; 0.53; -0.35
121689540.660000; 0.60; 0.53; -0.35
121703699.457996; 0.60; 0.53; -0.35
121719695.953999; 0.59; 0.53; -0.35
121736647.108997; 0.59; 0.53; -0.35
121752919.442993; 0.58; 0.53; -0.35
121769590.331997; 0.58; 0.53; -0.35
121785737.657997; 0.57; 0.53; -0.35
121799670.773994; 0.57; 0.53; -0.35
121817514.753994; 0.56; 0.53; -0.35
121833556.602997; 0.56; 0.53; -0.35
121847734.108994; 0.55; 0.53; -0.35
121863714.756996; 0.55; 0.53; -0.35
121879734.023998; 0.54; 0.53; -0.35
121896800.759998; 0.54; 0.53; -0.35
121912228.233994; 0.54; 0.53; -0.35
121928773.957993; 0.53; 0.53; -0.35
121944789.579994; 0.53; 0.53; -0.35
121960727.052994; 0.52; 0.53; -0.35
121976994.208000; 0.52; 0.53; -0.35
121991655.104996; 0.51; 0.53; -0.35
122007775.897995; 0.51; 0.53; -0.35
122024087.742001; 0.50; 0.53; -0.35
122040324.384998; 0.50; 0.53; -0.35
122056213.297001; 0.49; 0.53; -0.35
122073185.000996; 0.49; 0.53; -0.35
122087782.005997; 0.49; 0.53; -0.35
122103735.112999; 0.48; 0.53; -0.35
122119950.245998; 0.48; 0.53; -0.35
122136592.896000; 0.47; 0.53; -0.35
122153789.099995; 0.47; 0.53; -0.35
122170157.563995; 0.47; 0.53; -0.35
122183733.746998; 0.46; 0.53; -0.35
122202203.638000; 0.46; 0.53; -0.35
122215780.854996; 0.45; 0.53; -0.35
122233754.856998; 0.45; 0.53; -0.35
122248006.164001; 0.45; 0.53; -0.35
122265701.664997; 0.44; 0.53; -0.35
122279797.933994; 0.44; 0.53; -0.35
122296726.032997; 0.43; 0.53; -0.35
122313055.845993; 0.43; 0.53; -0.35
