3554993.393002; 0.00; 0.00; 0.00
3568625.874004; 0.00; 0.00; 0.00
3584695.886002; 0.00; 0.00; 0.00
3602125.448002; 0.00; 0.00; 0.00
3618956.486000; 0.00; 0.00; 0.00
3632666.131001; 0.00; 0.00; 0.00
3648535.702003; 0.00; 0.00; 0.00
3664562.645000; 0.00; 0.00; 0.00
3680596.759003; 0.00; 0.00; 0.00
3696704.052006; 0.00; 0.00; 0.00
3712692.397003; 0.00; 0.00; 0.00
3729569.260002; 0.00; 0.00; 0.00
3746171.076000; 0.00; 0.00; 0.00
3762229.626003; 0.00; 0.00; 0.00
3776672.864002; 0.00; 0.00; 0.00
3793683.648003; 0.00; 0.00; 0.00
3808555.449005; 0.00; 0.00; 0.00
3825329.334003; 0.00; 0.00; 0.00
3841616.728001; 0.00; 0.00; 0.00
3856778.427002; 0.00; 0.00; 0.00
3873773.345001; 0.00; 0.00; 0.00
3890089.626003; 0.00; 0.00; 0.00
3906321.748001; 0.00; 0.00; 0.00
3922294.006004; 0.00; 0.00; 0.00
3937298.634003; 0.00; 0.00; 0.00
3953544.103004; 0.00; 0.00; 0.00
3970461.930004; 0.00; 0.00; 0.00
3986869.636005; 0.00; 0.00; 0.00
4000534.732002; 0.00; 0.00; 0.00
4018365.503002; 0.00; 0.00; 0.00
4032524.183002; 0.00; 0.00; 0.00
4048504.163002; 0.00; 0.00; 0.00
4065078.784004; 0.00; 0.00; 0.00
4080582.340000; 0.00; 0.00; 0.00
4097454.687004; 0.00; 0.00; 0.00
4114188.543003; 0.00; 0.00; 0.00
4129627.900002; 0.00; 0.00; 0.00
4146526.661003; 0.00; 0.00; 0.00
4160524.707001; 0.00; 0.00; 0.00
4176674.493999; 0.00; 0.00; 0.00
4192671.979004; 0.00; 0.00; 0.00
4209583.172001; 0.00; 0.00; 0.00
4224524.165001; 0.00; 0.00; 0.00
4241652.150002; 0.00; 0.00; 0.00
4258618.278999; 0.00; 0.00; 0.00
4274585.937000; 0.00; 0.00; 0.00
4290742.258999; 0.00; 0.00; 0.00
4304592.314003; 0.00; 0.00; 0.00
4321121.648003; 0.00; 0.00; 0.00
4337728.003002; 0.00; 0.00; 0.00
4352969.379002; 0.00; 0.00; 0.00
4369045.857002; 0.00; 0.00; 0.00
4385718.084003; 0.00; 0.00; 0.00
4402452.999004; 0.00; 0.00; 0.00
4418611.182003; 0.00; 0.00; 0.00
4432505.387001; 0.00; 0.00; 0.00
4448617.474003; 0.00; 0.00; 0.00
4464604.705002; 0.00; 0.00; 0.00
4482008.513000; 0.00; 0.00; 0.00
4496802.939003; 0.00; 0.00; 0.00
4513426.755005; 0.00; 0.00; 0.00
4529457.725002; 0.00; 0.00; 0.00
4545946.881001; 0.00; 0.00; 0.00
4560922.631001; 0.00; 0.00; 0.00
4577237.060005; 0.00; 0.00; 0.00
4592535.097004; 0.00; 0.00; 0.00
4609163.785000; 0.00; 0.00; 0.00
4624538.936001; 0.00; 0.00; 0.00
4643268.011002; 0.00; 0.00; 0.00
4659051.389000; 0.00; 0.00; 0.00
4672523.432003; 0.00; 0.00; 0.00
4688521.905003; 0.00; 0.00; 0.00
4704669.594002; 0.00; 0.00; 0.00
4721014.044003; 0.00; 0.00; 0.00
4738286.523003; 0.00; 0.00; 0.00
4754596.005001; 0.00; 0.00; 0.00
4768554.003002; 0.00; 0.00; 0.00
4787160.625004; 0.00; 0.00; 0.00
4800754.949005; 0.00; 0.00; 0.00
4818130.686005; 0.00; 0.00; 0.00
4832575.560001; 0.00; 0.00; 0.00
4848988.779003; 0.00; 0.00; 0.00
4865221.339001; 0.00; 0.00; 0.00
4882136.816002; 0.00; 0.00; 0.00
4896676.792999; 0.00; 0.00; 0.00
4912620.132000; 0.00; 0.00; 0.00
4929334.204002; 0.00; 0.00; 0.00
4945358.676003; 0.00; 0.00; 0.83
4961687.180004; 0.00; 0.00; 1.86
4978407.019001; 0.00; 0.00; 2.91
4992539.079002; 0.00; 0.00; 3.73
5008547.841000; 0.00; 0.00; 4.78
5024565.888000; 0.00; 0.00; 5.82
5041710.095001; 0.00; 0.00; 6.90
5056711.081001; 0.00; 0.00; 7.78
5072653.910000; 0.00; 0.00; 8.83
5089175.644001; 0.00; 0.00; 9.89
5105977.528004; 0.00; 0.00; 10.95
5123055.304001; 0.00; 0.00; 11.97
5136809.048004; 0.00; 0.00; 12.85
5153747.712002; 0.00; 0.00; 13.92
5168494.478004; 0.00; 0.00; 14.85
5186558.350002; 0.00; 0.00; 16.03
5200625.765003; 0.00; 0.00; 16.90
5216761.084003; 0.00; 0.00; 17.91
5232511.680004; 0.00; 0.00; 18.80
5249496.398003; 0.00; 0.00; 20.00
5266189.136002; 0.00; 0.00; 20.68
5280510.902000; 0.00; 0.00; 21.17
5296891.347004; 0.00; 0.00; 21.79
5313147.638000; 0.00; 0.00; 22.39
5328954.270000; 0.00; 0.00; 22.97
5345377.865002; 0.00; 0.00; 23.56
5361366.761002; 0.00; 0.00; 24.15
5376897.367001; 0.00; 0.00; 24.65
5394294.834003; 0.00; 0.00; 25.35
5409319.963001; 0.00; 0.00; 25.90
5425424.194000; 0.00; 0.00; 26.48
5440546.889000; 0.00; 0.00; 26.98
5456688.722004; 0.00; 0.00; 27.60
5472571.739002; 0.00; 0.00; 28.20
5488823.370003; 0.00; 0.00; 28.80
5505686.490002; 0.00; 0.00; 29.40
5522335.879005; 0.00; 0.00; 30.01
5538611.645004; 0.00; 0.00; 30.61
5552488.433002; 0.00; 0.00; 31.08
